id,isbn,title,author,publisher,year,month,day,,,,que,category_id
2025,"9780521537537","Study skills in English","Michael J. Wallace","Cambridge Univ. Pr.",2006,5,5,"Initial barcode: 9780521537537",,,"QUEUE1",11
2026,"9780521712385","ESOL activities : entry","Louis Harrison","Cambridge University Press",2008,1,1,"Initial barcode: ELTC0273",,,"QUEUE1",11
2027,"9780521712392","Esol activities : entry 2 level","","Cambridge Univ Press",2008,3,3,"Initial barcode: ELTC0274",,,"QUEUE1",11
2028,"9780521712408","ESOL activities","Jo Smith","Cambridge University Press",2008,2,2,"Initial barcode: ELTC0275",,,"QUEUE1",11
2029,"9781111032517","Outcomes class audio CDs","Hugh Dellar and Andrew Walkley","Heinle Cengage Learning",2010,2,2,"Initial barcode: 9781111032517",,,"QUEUE1",11
2030,"9781111054908","Outcomes Intermediate Class Audio Cds","Hugh Dellar and Andrew Walkley","Gardners Books",2010,2,2,"Initial barcode: 9781111054908",,,"QUEUE1",11
2031,"9781107639881","Viewpoint Level 1 Class","Michael McCarthy, Jeanne McCarten, Helen Sandiford","Cambridge Univ Pr",2012,2,2,"Initial barcode: 9781107639881",,,"QUEUE1",11
2032,"9781107661325","Viewpoint Level 2 Class Audio Cd","Michael McCarthy, Jeanne McCarten, Helen Sandiford","Cambridge Univ Pr",2013,2,2,"Initial barcode: 9781107661325",,,"QUEUE1",11
2033,"9781107601567","Viewpoint","Michael McCarthy, Jeanne McCarten, Helen Sandiford","",2013,2,2,"Initial barcode: ELTC0276",,,"QUEUE1",11
2034,"9781107601536","Viewpoint Level 1 Teacher's Edition","Michael McCarthy, Jeanne McCarten, Helen Sandiford","Cambridge Univ Pr",2012,2,2,"Initial barcode: ELTC0277",,,"QUEUE1",11
2035,"9780230423220","Straightforward Pre-Intermediate",,"Macmillan Education",2012,2,2,"Initial barcode: 9780230423220",,,"QUEUE1",11
2036,"9780230423329","Straightforward Intermediate Level: Class Audio CD",,"Macmillan Education",2011,1,1,"Initial barcode: 9780230423329",,,"QUEUE1",11
2037,"9780230423237","Straightforward : multi-level course for adults and young adults","Philip Kerr ..","Hueber",2012,2,2,"Initial barcode: ELTC0281",,,"QUEUE1",11
2038,"9780230423428","Straightforward Upper Intermediate Level: Class Audio CD",,"Macmillan Education",2011,1,1,"Initial barcode: 9780230423428",,,"QUEUE1",11
2039,"9780230423435","Straightforward : multi-level course for adults and young adults","Philip Kerr ..","Hueber",2012,2,2,"Initial barcode: ELTC0282",,,"QUEUE1",11
2040,"9788466812825","The Big Picture : B1 Pre-Intermediate","","Richmond",2011,4,4,"Initial barcode: 9788466812825",,,"QUEUE1",11
2041,"9788466812849","Big Picture Intermediate Class Audio CDs",,"Richmond Publishing",2012,5,5,"Initial barcode: 9788466812849",,,"QUEUE1",11
2042,"9788466812870","The Big Picture Upper Intermediate Class Audio CDs",,"Richmond Publishing",2012,2,2,"Initial barcode: 9788466812870",,,"QUEUE1",11
2043,,"Authentic Listening Resource Pack",,"DELTA PUBLISHING",,2,2,"Details input manually. No ISBN found on item.
Initial barcode: ELTC0283",,,"QUEUE1",11
2044,"9780521181983","Communicating across cultures","Bob Dignen","Cambridge University Press",2011,1,1,"Initial barcode: ELTC0279",,,"QUEUE1",11
2045,,"",,,,3,3,"Initial barcode: ELTC0280",,,"QUEUE1",11
2046,"9780333974544","People like us, too : exploring cultural values and attitudes","Simon Greenall","MacMillan",2004,2,2,"Initial barcode: 9780333974544",,,"QUEUE1",11
2047,"9780333974506","People like us exploring cultural values and attitudes","Simon Greenall","Macmillan Education",2007,3,3,"Initial barcode: 9780333974506",,,"QUEUE1",11
2048,"9780521183604","The book of days : a resource book of activities for special days in the year","Adrian Wallwork","Cambridge University Press",2010,1,1,"Initial barcode: 9780521183604",,,"QUEUE1",11
2049,"9781408204603","Longman dictionary of language teaching and applied linguistics","Jack C. Richards","Longman",2010,1,1,"Initial barcode: 9781408204603",,,"QUEUE1",42
2050,"9780521568517","The study of language","George Yule","Cambridge Univ. Press",1997,1,1,"Initial barcode: 9780521568517",,,"QUEUE1",42
2051,"9780952750918","The TEFL resource","editor, David Leith","Zeitgeist in association with Authentically English",1998,1,1,"Initial barcode: 9780952750918",,,"QUEUE1",42
2052,"9780521338165","Learning to learn English","Gail Ellis and Barbara Sinclair","Cambridge Univ. Press",1996,1,1,"Initial barcode: 9780521338165",,,"QUEUE1",42
2053,"9780521338172","Learning to learn English","Gail Ellis and Barbara Sinclair","Cambridge Univ. Press",1996,1,1,"Initial barcode: 9780521338172",,,"QUEUE1",42
2054,"9780521269100","Learner English : a teacher's guide to interference and other problems","Michael Swan and Bernard Smith","Cambridge Univ. Press",1990,1,1,"Initial barcode: 9780521269100",,,"QUEUE1",42
2055,"9780863556982","British Council ELT Research Papers","Susan Sheehan",,,1,1,"Initial barcode: 9780863556982",,,"QUEUE1",42
2056,"9780194372053","Power, pedagogy & practice","editors, Tricia Hedge, Norman Whitney","Oxford University Press",1996,1,1,"Initial barcode: 9780194372053",,,"QUEUE1",42
2057,"9780521775342","Learner autonomy : a guide to developing learner responsibility","�gota Scharle and Anita Szab�","Cambridge Univ. Press [u.a.]",2000,1,1,"Initial barcode: 9780521775342",,,"QUEUE1",42
2058,"9780582368163","Teaching and researching autonomy in language learning","Phil Benson","Longman",2001,1,1,"Initial barcode: 9780582368163",,,"QUEUE1",42
2059,"9780230027190","Uncovering CLIL : content and language integrated learning in bilingual and multilingual education","Peeter Mehisto, David Marsh, Mar�a Jes�s Frigols","Macmillan Education",2008,2,2,"Initial barcode: 9780230027190",,,"QUEUE1",42
2060,"97805213879491","The language teaching Matrix","Jack C. Richards","Cambridge University Press",1990,1,1,"Initial barcode: 0521387949",,,"QUEUE1",42
2061,"9781905085002","Dealing with difficulties : solutions, strategies and suggestions for successful teaching","Lindsay Clandfield, Luke Prodromou","Delta Pub.",2007,2,2,"Initial barcode: 9781905085002",,,"QUEUE1",42
2062,"9780582037663","The confidence book : building trust in the language classroom","Paul Davis and Mario Rinvolucri","Longman",1991,1,1,"Initial barcode: 9780582037663",,,"QUEUE1",42
2063,"9783852722009","Seeds of confidence : self-esteem activities for the EFL classroom","Ver�nica de Andr�s, Jane Arnold","Helbling",2009,1,1,"Initial barcode: 9783852722009",,,"QUEUE1",42
2064,"9780521716116","Multiple intelligences in EFL : exercises for secondary and adult students","Herbert Puchta, Mario Rinvolucri","Cambridge University Press",2005,2,2,"Initial barcode: 9780521716116",,,"QUEUE1",42
2065,"9780007155002","Mind maps at work : how to be the best at your job and still have time to play","Tony Buzan","Thorsons",2004,1,1,"Initial barcode: 9780007155002",,,"QUEUE1",42
2066,"9780563487012","The mind map book","Tony Buzan with Barry Buzan","BBC",2004,2,2,"Initial barcode: 9780563487012",,,"QUEUE1",42
2067,"9781406610192","Use your head","Tony Buzan","BBC Active",2006,1,1,"Initial barcode: 9781406610192",,,"QUEUE1",42
2068,"9780521585569","Establishing self-access : from theory to practice","David Gardner and Lindsay Miller","Cambridge University Press",1999,1,1,"Initial barcode: 9780521585569",,,"QUEUE1",42
2069,"9780521134583","Learning one-to-one","Ingrid Wisniewska","Cambridge University Press",2010,1,1,"20/07/2015 12:55:10: 1 copies returned by Sian Morrey
14/07/2015 10:34:42: 1 copies borrowed by Sian Morrey
Initial barcode: 9780521134583",,,"QUEUE1",42
2070,"9780906717615","One to one","Peter Wilberg","L[anguage] T[eaching] P[ublications]",1987,1,1,"Initial barcode: 9780906717615",,,"QUEUE1",42
2071,"9780194422109","Doing task-based teaching","Dave Willis and Jane Willis","Oxford University Press",2007,2,2,"Initial barcode: 9780194422109",,,"QUEUE1",42
2072,"9780194425780","Teaching other subjects through English","Sheelagh Deller; Christine Price","Oxford Univ. Press",2007,1,1,"Initial barcode: 9780194425780",,,"QUEUE1",42
2073,"9780194371636","Learner-based teaching","Colin Campbell & Hanna Kryszewska","Oxford Univ. Press",1997,1,1,"Initial barcode: 9780194371636",,,"QUEUE1",42
2074,"9780521149846","CLIL activities with CD-ROM : a resource for subject and language teachers","Liz Dale, Rosie Tanner ; consultant and editor, Scott Thornbury","Cambridge University Press",2012,1,1,"Initial barcode: 9780521149846",,,"QUEUE1",42
2075,"9781405080019","700 classroom activities : conversation, functions, grammar, vocabulary","David Seymour & Maria Popova","Macmillan [u.a.]",2006,1,0,"10/07/2015 13:42:44: 1 copies borrowed by Mark Hughes
Initial barcode: 9781405080019",,,"QUEUE1",42
2076,"9780230020832","Blended learning : using technology in and beyond the language classroom","Pete Sharma & Barney Barrett","Macmillan",2007,2,1,"22/07/2015 14:07:01: 1 copies borrowed by Mark Hughes
Initial barcode: 9780230020832",,,"QUEUE1",42
2077,"9780787977580","The handbook of blended learning : global perspectives, local designs","[edited by] Curtis J. Bonk, Charles R. Graham ; forewords by Jay Cross, Michael G. Moore","Pfeiffer",2006,1,1,"Initial barcode: 978078797758090000",,,"QUEUE1",42
2078,"9780194423687","Technology enhanced language learning : connecting theory and practice","Aisha Walker ; Goodith White","Oxford Univ. Press",2013,2,2,"Initial barcode: 9780194423687",,,"QUEUE1",42
2079,"9781107628809","Language learning with technology : ideas for integrating technology in the language classroom","Graham Stanley ; Consultant and editor: Scott Thornbury","Cambridge University Press",2013,2,2,"Initial barcode: 9781107628809",,,"QUEUE1",42
2080,"9781623560850","Teaching languages with technology : communicative approaches to interactive whiteboard use","edited by Euline Cutrim Schmid, Shona Whyte","",2014,1,1,"Initial barcode: 9781623560850",,,"QUEUE1",42
2081,"9781623560850","Teaching languages with technology : communicative approaches to interactive whiteboard use","edited by Euline Cutrim Schmid, Shona Whyte","",2014,1,1,"Initial barcode: 978162356085090100",,,"QUEUE1",42
2082,"9780415660938","Digital literacies","Julia Gillen","",2014,2,2,"12/08/2015 10:52:42: 1 copies returned by Mark Hughes
22/07/2015 14:07:00: 1 copies borrowed by Mark Hughes
Initial barcode: 9780415660938",,,"QUEUE1",42
2083,"9780582329003","Teaching and researching computer-assisted language learning","Ken Beatty","Longman",2002,1,1,"Initial barcode: 9780582329003",,,"QUEUE1",42
2084,"9781408205006","Teaching and researching computer-assisted language learning","Ken Beatty","Longman",2010,1,1,"Initial barcode: 9781408205006",,,"QUEUE1",42
2085,"9781107634640","Language Learning with Digital Video","Ben Goldstein, Paul Driver","Cambridge University Press",2014,3,3,"Initial barcode: 9781107634640",,,"QUEUE1",42
2086,"9780521802123","Language and the Internet","David Crystal","Cambridge Univ. Press",2001,1,1,"Initial barcode: 9780521802123",,,"QUEUE1",42
2087,"9780521783736","The internet and the language classroom","Gavin Dudeney","Cambridge Univ. Press",2003,1,1,"Initial barcode: 9780521783736",,,"QUEUE1",42
2088,"9780194425940","Bringing technology into the classroom","Gordon Lewis","Oxford University Press",2009,3,3,"Initial barcode: 9780194425940",,,"QUEUE1",42
2089,"9781405853088","How to teach English with technology","Gavin Dudeney and Nicky Hockly","Pearson/Longman",2007,1,1,"Initial barcode: 9781405853088",,,"QUEUE1",42
2090,"9781898789161","Teaching English with information technology","David Gordon Smith and Eric Baber","Keyways Pub.",2007,1,1,"Initial barcode: 9781898789161",,,"QUEUE1",42
2091,"9781909783065","Delta Teacher Development Series Going Mobile","Gavin Dudeney, Nicky Hockly","",2014,1,1,"12/08/2015 10:52:42: 1 copies returned by Mark Hughes
22/07/2015 14:07:01: 1 copies borrowed by Mark Hughes
Initial barcode: 9781909783065",,,"QUEUE1",42
2092,"9780521799614","Using authentic video in the language classroom","Jane Sherman","Cambridge University Press",2006,1,1,"Initial barcode: 9780521799614",,,"QUEUE1",42
2093,"9780333350249","Video, TV and radio in the English class : an introductory guide","Barry Tomalin","Macmillan",1986,1,1,"Initial barcode: 9780333350249",,,"QUEUE1",42
2094,"9781137276308","English language teaching textbooks : content, consumption, production","edited by Nigel Harwood","Palgrave Macmillan",2014,2,2,"Initial barcode: 978113727630890101",,,"QUEUE1",42
2095,"9780521633543","Planning lessons and courses : designing sequences of work for the language classroom","Tessa Woodward","Cambridge Univ. Press",2001,3,3,"Initial barcode: 9780521633543",,,"QUEUE1",42
2096,"9780838479094","Designing Language Courses","Kathleen Graves","Heinle & Heinle Pub",2000,1,1,"Initial barcode: 978083847909490000",,,"QUEUE1",42
2097,"9780521157049","Materials development in language teaching","edited by Brian Tomlinson","Cambridge University Press",2010,2,2,"Initial barcode: 9780521157049",,,"QUEUE1",42
2098,"9780748613304","Materials evaluation and design for language teaching","Ian McGrath","Edinbu Univ. Press",2002,1,1,"Initial barcode: 9780748613304",,,"QUEUE1",42
2099,"9781137023308","International perspectives on materials in ELT","edited by Sue Garton, School of Languages and Social Sciences, Aston University, UK and Kathleen Graves, School of Education, University of Michigan, US","",2014,1,1,"Initial barcode: 978113702330890101",,,"QUEUE1",42
2100,"9780810848184","Acquiring and organizing curriculum materials : a guide and directory of resources","Gary A. Lare","Scarecrow Press",2004,1,1,"Initial barcode: 9780810848184",,,"QUEUE1",42
2101,"9780521121583","English language teaching materials : theory and practice","edited by Nigel Harwood","Cambridge University Press",2010,1,1,"Initial barcode: 9780521121583",,,"QUEUE1",42
2102,"9780521497688","Teachers as course developers","edited by Kathleen Graves ; based on the accounts of Maria del Carmen Blyth ... [et al.]","Cambridge University Press",2006,1,1,"Initial barcode: 9780521497688",,,"QUEUE1",42
2103,"9780521276429","Course design : developing programs and materials for language learning","Fraida Dubin and Elite Olshtain","Cambridge Univ. Press",1986,1,1,"Initial barcode: 9780521276429",,,"QUEUE1",42
2104,"9780194371391","Syllabus design","David Nunan","Oxford Univ. Press",1997,1,1,"Initial barcode: 9780194371391",,,"QUEUE1",42
2105,"9780415303453","Learning to teach in higher education","Paul Ramsden","RoutledgeFalmer [u.a.]",2003,1,1,"Initial barcode: 9780415303453",,,"QUEUE1",42
2106,"9780335242757","Teaching for quality learning at university : what the student does","John Biggs and Catherine Tang","Society for Research into Higher Education & Open University Press",2011,1,1,"Initial barcode: 9780335242757",,,"QUEUE1",42
2107,"9780521556187","English for academic purposes : a guide and resource book for teachers","R. R. Jordan","Cambridge Univ. Press",2005,3,3,"Initial barcode: 9780521556187",,,"QUEUE1",42
2108,"9780521318372","English for specific purposes : a learning-centred approach","Tom Hutchinson and Alan Waters","Cambridge Univ. Press",1991,1,1,"Initial barcode: 9780521318372",,,"QUEUE1",42
2109,"9781847874436","How to do your research project : a guide for students in education and applied social sciences","Gary Thomas","SAGE Publications",2009,1,1,"Initial barcode: 9781847874436",,,"QUEUE1",42
2110,"9780521596756","Developments in ESP : a multi-disciplinary approach","Tony Dudley-Evans, Maggie Jo St. John","Cambridge University Press",1998,2,2,"Initial barcode: 9780521596756",,,"QUEUE1",42
2111,"9780415261364","Teaching academic writing","Caroline Coffin, Mary Jane Curry, Sharon Goodman [et al.]","Routledge",2003,2,2,"Initial barcode: 978041526136490000",,,"QUEUE1",42
2112,"9780521484664","Studies in language testing","Antony John","Cambridge University Press ELT",1996,1,1,"Initial barcode: 9780521484664",,,"QUEUE1",42
2113,"9780521484954","Testing for language teachers","Arthur Hughes","Cambridge University Press",2007,1,1,"Initial barcode: 9780521484954",,,"QUEUE1",42
2114,"9780582429673","How to teach for exams","Sally Burgess, Katie Head","Longman",2007,2,2,"Initial barcode: 9780582429673",,,"QUEUE1",42
2115,"9780194372084","Exam classes","Peter May","Oxford University Press",,1,1,"Initial barcode: 9780194372084",,,"QUEUE1",42
2116,"9780805863116","Leadership in English language education : theoretical foundations and practical skills for changing times","edited by MaryAnn Christison and Denise E. Murray","Routledge",2009,1,1,"Initial barcode: 9780805863116",,,"QUEUE1",42
2117,"9780194371940","Cultural awareness","Barry Tomalin & Susan Stempleski","Oxford Univ. Press",1998,1,1,"Initial barcode: 9780194371940",,,"QUEUE1",42
2118,"9780521741880","Intercultural language activities","John Corbett ; consultant and editor, Scott Thornbury","Cambridge University Press",2010,1,1,"Initial barcode: 9780521741880",,,"QUEUE1",42
2119,"9780906717554","Practical techniques for language teaching","Michael Lewis, Jimmie Hill","Language Teaching Publications",1985,1,1,"Initial barcode: 9780906717554",,,"QUEUE1",42
2120,"9780521654173","Using the board in the language classroom","Jeannine Dobbs","Cambridge Univ. Press",2001,1,1,"Initial barcode: 9780521654173",,,"QUEUE1",42
2121,"9780194372312","Film","Susan Stemplekski and Barry Tomalin","Oxford University Press",2001,1,1,"Initial barcode: 9780194372312",,,"QUEUE1",42
